customerID,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,PredictedChurn,ActualChurn,Contract,gender,PaymentMethod,CustomerSegment
0244-LGNFY,0,1,1,72.0,1,0,92.65,6733.0,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0,0,Two year,Female,Bank transfer (automatic),Loyal
2085-BOJKI,0,1,0,17.0,1,1,96.65,1588.25,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,0,0,One year,Male,Bank transfer (automatic),Loyal
1853-ARAAQ,0,0,0,26.0,0,1,50.35,1277.5,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,0,0,Month-to-month,Female,Credit card (automatic),Loyal
9975-GPKZU,0,1,1,46.0,1,0,19.75,856.5,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0,0,Two year,Male,Credit card (automatic),Loyal
8224-IVVPA,0,0,0,27.0,1,1,56.7,1652.95,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,Month-to-month,Female,Mailed check,Loyal
4183-WCSEP,0,0,0,31.0,1,1,78.45,2435.15,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0,1,Month-to-month,Male,Electronic check,Loyal
6467-CHFZW,0,1,1,47.0,1,1,99.35,4749.15,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0,1,Month-to-month,Male,Electronic check,Loyal
4193-ORFCL,1,0,0,1.0,1,0,45.1,45.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,1,Month-to-month,Female,Mailed check,Dormant
0723-FDLAY,0,0,0,44.0,1,1,85.25,3704.15,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,0,0,One year,Male,Bank transfer (automatic),Loyal
8727-XDPUD,0,0,0,37.0,0,0,35.8,1316.9,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,0,0,Two year,Male,Credit card (automatic),Loyal
6745-JEFZB,0,1,0,35.0,1,1,91.5,3236.35,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,0,0,Month-to-month,Male,Credit card (automatic),Loyal
4274-OWWYO,0,0,0,1.0,1,1,74.35,74.35,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,Month-to-month,Male,Electronic check,At Risk
8901-UPRHR,0,1,1,72.0,1,1,109.2,7711.45,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0,0,Two year,Female,Bank transfer (automatic),Loyal
9220-CXRSC,0,1,1,69.0,1,0,61.4,4059.85,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,0,0,Two year,Female,Credit card (automatic),Loyal
9762-YAQAA,0,0,0,39.0,1,0,81.4,3213.75,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,0,0,One year,Male,Credit card (automatic),Loyal
5245-VDBUR,0,1,0,52.0,0,0,35.45,1958.95,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,0,0,One year,Female,Mailed check,Loyal
6341-AEVKX,0,1,0,62.0,1,1,104.3,6613.65,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,0,0,One year,Female,Electronic check,Loyal
1092-WPIVQ,0,1,1,18.0,1,0,25.1,428.45,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,0,Two year,Female,Mailed check,Loyal
8990-ZXLSU,0,0,0,9.0,1,0,69.05,651.5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0,Month-to-month,Female,Electronic check,At Risk
6656-JWRQX,0,0,0,1.0,0,0,30.55,30.55,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,0,Month-to-month,Female,Mailed check,Dormant
3298-QEICA,0,1,1,23.0,0,0,34.6,813.45,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,0,0,Two year,Female,Mailed check,Loyal
0691-IFBQW,1,0,0,46.0,1,1,110.0,4874.8,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,0,1,One year,Female,Electronic check,Loyal
1436-ZMJAN,0,1,0,10.0,1,1,67.8,653.15,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,0,0,Month-to-month,Female,Credit card (automatic),Dormant
9728-FTTVZ,0,0,0,1.0,1,1,69.2,69.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,Month-to-month,Female,Electronic check,At Risk
6921-OZMFH,0,1,1,5.0,1,1,55.7,259.4,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,0,Month-to-month,Male,Mailed check,Dormant
9048-JVYVF,0,0,0,3.0,1,1,69.35,191.35,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,0,1,Month-to-month,Male,Electronic check,Dormant
0699-NDKJM,0,1,0,57.0,0,1,58.75,3437.45,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,0,0,Month-to-month,Female,Bank transfer (automatic),Loyal
0516-UXRMT,0,0,0,62.0,1,1,92.05,5755.8,False,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,0,0,One year,Female,Electronic check,Loyal
1222-KJNZD,0,1,1,40.0,1,1,20.4,745.3,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0,0,Month-to-month,Male,Bank transfer (automatic),Loyal
9777-WJJPR,0,1,0,31.0,1,0,88.65,2683.2,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0,0,Month-to-month,Male,Credit card (automatic),Loyal
9711-FJTBX,0,1,1,56.0,1,1,85.85,4793.8,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,0,0,One year,Male,Mailed check,Loyal
9840-EFJQB,0,0,0,1.0,1,0,74.35,74.35,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0,Month-to-month,Female,Electronic check,At Risk
7639-OPLNG,0,1,1,70.0,1,1,79.25,5731.85,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,0,0,Two year,Male,Bank transfer (automatic),Loyal
2105-PHWON,0,1,0,33.0,1,1,95.0,3008.15,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,0,0,Month-to-month,Female,Credit card (automatic),Loyal
6917-YACBP,1,0,0,59.0,1,1,89.75,5496.9,False,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,0,0,Month-to-month,Female,Electronic check,Loyal
3913-RDSJZ,0,1,0,64.0,1,0,25.55,1714.95,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,0,Two year,Female,Mailed check,Loyal
7780-OTDSO,0,1,0,18.0,1,1,99.4,1742.95,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0,1,Month-to-month,Male,Electronic check,Loyal
3354-OADJP,0,0,0,8.0,1,0,54.25,447.75,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0,0,One year,Female,Bank transfer (automatic),Dormant
6532-YLWSI,0,1,0,53.0,1,0,20.8,1021.8,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0,1,One year,Female,Bank transfer (automatic),Loyal
4672-FOTSD,0,0,0,12.0,1,1,67.25,832.3,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0,0,Month-to-month,Male,Electronic check,Loyal
5294-DMSFH,0,1,1,29.0,1,1,87.8,2621.75,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,1,0,Month-to-month,Female,Credit card (automatic),At Risk
8644-XLFBW,1,0,0,1.0,1,1,71.65,71.65,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,Month-to-month,Male,Electronic check,At Risk
2082-OJVTK,0,1,1,29.0,1,1,89.2,2698.35,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,1,1,Month-to-month,Male,Electronic check,At Risk
4998-IKFSE,0,0,0,30.0,1,0,100.45,3096.9,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0,0,Month-to-month,Female,Electronic check,Loyal
4671-LXRDQ,0,0,0,2.0,1,1,45.0,96.45,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,1,Month-to-month,Male,Mailed check,Dormant
0572-ZJKLT,0,1,1,46.0,1,0,99.65,4630.2,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,0,0,Two year,Female,Mailed check,Loyal
5600-PDUJF,0,0,0,6.0,1,1,49.5,312.7,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,0,Month-to-month,Male,Credit card (automatic),Dormant
0048-PIHNL,0,1,0,49.0,1,0,20.45,900.9,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0,0,One year,Female,Bank transfer (automatic),Loyal
4115-NZRKS,1,0,0,7.0,1,1,89.15,574.35,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1,0,Month-to-month,Female,Electronic check,At Risk
6521-YYTYI,0,0,1,1.0,1,1,93.3,93.3,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1,1,Month-to-month,Male,Electronic check,At Risk
9163-GHAYE,0,0,0,15.0,1,0,48.85,736.8,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,Month-to-month,Female,Electronic check,Loyal
3612-YVGSJ,0,1,0,71.0,1,1,24.45,1681.6,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0,0,Two year,Female,Credit card (automatic),Loyal
2865-TCHJW,1,0,0,4.0,1,1,89.2,346.2,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1,1,Month-to-month,Female,Electronic check,At Risk
2722-JMONI,1,1,0,1.0,1,1,49.55,49.55,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1,Month-to-month,Female,Electronic check,Dormant
2207-QPJED,1,1,0,37.0,1,0,90.0,3371.75,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,0,0,Month-to-month,Female,Electronic check,Loyal
5893-KCLGT,0,0,1,72.0,1,1,19.75,1567.0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,0,Two year,Female,Mailed check,Loyal
5696-CEIQJ,0,1,1,67.0,1,0,103.15,6895.5,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0,0,Two year,Male,Bank transfer (automatic),Loyal
7964-YESJC,0,1,0,24.0,1,0,66.3,1559.45,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,0,0,Month-to-month,Female,Mailed check,Loyal
2040-VZIKE,0,1,0,49.0,1,1,100.85,4847.35,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0,0,Month-to-month,Female,Mailed check,Loyal
1956-YIFGE,0,1,1,22.0,1,1,100.05,2090.25,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,True,0,0,One year,Male,Mailed check,Loyal
8096-LOIST,0,0,0,19.0,1,1,56.2,1093.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,0,Month-to-month,Female,Electronic check,Loyal
6967-PEJLL,0,1,1,37.0,0,1,40.2,1525.35,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,0,0,One year,Male,Electronic check,Loyal
5855-EIBDE,0,1,0,49.0,1,0,106.65,5174.35,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,0,0,Two year,Female,Credit card (automatic),Loyal
2919-HBCJO,0,0,0,4.0,1,1,76.65,333.6,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,Month-to-month,Female,Bank transfer (automatic),At Risk
4800-VHZKI,0,0,0,1.0,1,1,19.9,19.9,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0,1,Month-to-month,Female,Mailed check,Dormant
8874-EJNSR,0,1,1,39.0,1,0,25.2,987.95,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,0,Two year,Male,Mailed check,Loyal
8966-KZXXA,0,1,1,36.0,1,0,25.1,930.95,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0,0,Two year,Male,Credit card (automatic),Loyal
6461-PPAXN,0,1,1,35.0,1,1,54.95,1916.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0,0,One year,Female,Bank transfer (automatic),Loyal
2812-REYAT,0,1,0,49.0,1,1,20.05,923.1,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0,0,One year,Female,Bank transfer (automatic),Loyal
2680-XKKNJ,0,0,0,8.0,1,0,58.2,469.25,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0,0,One year,Female,Bank transfer (automatic),Dormant
2649-HWLYB,0,1,0,65.0,1,0,76.15,4929.55,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,0,0,Two year,Male,Bank transfer (automatic),Loyal
1809-DMJHQ,0,0,1,5.0,1,0,46.0,221.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,1,Month-to-month,Female,Mailed check,Dormant
0422-UXFAP,0,1,0,51.0,1,1,98.85,4947.55,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,0,0,One year,Female,Electronic check,Loyal
5684-FJVYR,0,1,1,72.0,1,1,90.35,6563.4,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,0,0,Two year,Female,Bank transfer (automatic),Loyal
9906-NHHVC,1,0,0,65.0,0,1,53.5,3517.9,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,0,0,Two year,Female,Bank transfer (automatic),Loyal
8016-NCFVO,1,0,0,55.0,1,1,116.5,6382.55,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,0,0,Month-to-month,Male,Electronic check,Loyal
9618-LFJRU,0,0,0,4.0,1,0,20.45,82.85,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0,0,Month-to-month,Female,Credit card (automatic),Dormant
7750-EYXWZ,0,0,0,12.0,0,0,60.65,743.3,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,0,0,One year,Female,Electronic check,Loyal
8402-EIVQS,0,1,0,67.0,1,1,100.9,6733.15,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,0,0,One year,Male,Credit card (automatic),Loyal
7296-PIXQY,0,1,1,14.0,1,0,70.2,1046.5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0,Month-to-month,Female,Electronic check,At Risk
4765-OXPPD,0,1,1,9.0,1,0,65.0,663.05,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,0,1,Month-to-month,Female,Mailed check,Dormant
2606-PKWJB,0,0,1,40.0,0,0,40.25,1564.05,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,0,0,One year,Male,Mailed check,Loyal
4660-IRIBM,0,1,1,18.0,1,1,87.9,1500.5,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,0,0,Month-to-month,Male,Mailed check,Loyal
0769-MURVM,0,1,1,72.0,0,0,65.7,4575.35,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0,0,Two year,Female,Bank transfer (automatic),Loyal
6942-LBFDP,0,0,0,2.0,1,1,20.55,33.6,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0,0,Month-to-month,Female,Mailed check,Dormant
6899-PPEEA,1,0,0,37.0,1,1,96.55,3580.3,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1,1,Month-to-month,Female,Electronic check,At Risk
5919-VCZYM,0,0,0,2.0,1,0,20.05,42.7,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0,0,Month-to-month,Male,Mailed check,Dormant
0430-IHCDJ,0,0,0,15.0,1,1,49.0,749.25,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,Month-to-month,Male,Electronic check,Loyal
6473-ULUHT,0,1,1,16.0,1,0,84.9,1398.25,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,0,0,Month-to-month,Male,Electronic check,Loyal
3160-TYXLT,0,0,0,53.0,0,1,46.3,2546.85,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,Month-to-month,Male,Bank transfer (automatic),Loyal
9251-AWQGT,0,1,1,48.0,1,0,20.0,935.9,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,0,Two year,Female,Mailed check,Loyal
9754-CLVZW,0,1,1,26.0,0,0,38.85,1025.15,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,0,0,Month-to-month,Female,Credit card (automatic),Loyal
4441-NIHPT,1,0,0,13.0,1,1,74.3,940.35,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1,1,Month-to-month,Female,Electronic check,At Risk
6416-JNVRK,0,0,0,46.0,1,0,55.65,2688.85,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,0,0,One year,Female,Credit card (automatic),Loyal
3663-MITLP,0,0,0,15.0,1,1,101.25,1457.25,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,1,1,Month-to-month,Female,Electronic check,At Risk
0365-GXEZS,0,1,0,18.0,1,0,78.2,1468.75,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0,0,Month-to-month,Male,Electronic check,Loyal
4816-LXZYW,0,0,0,23.0,1,1,79.15,1676.95,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,Month-to-month,Female,Electronic check,At Risk
6168-YBYNP,0,0,0,59.0,1,1,111.35,6519.75,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,0,0,Month-to-month,Male,Electronic check,Loyal
6968-URWQU,0,1,0,43.0,1,1,56.35,2391.15,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0,0,One year,Male,Mailed check,Loyal
0564-JJHGS,0,0,0,9.0,1,1,95.5,829.1,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1,1,Month-to-month,Male,Electronic check,At Risk
5622-UEJFI,0,1,1,35.0,1,1,25.4,949.8,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0,0,Two year,Female,Credit card (automatic),Loyal
9135-HSWOC,0,1,1,64.0,1,1,19.7,1274.05,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0,0,Two year,Male,Bank transfer (automatic),Loyal
6609-MXJHJ,0,1,1,30.0,1,1,25.1,789.55,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,0,Two year,Female,Mailed check,Loyal
3976-NLDEZ,0,0,0,1.0,1,0,20.6,20.6,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0,0,Month-to-month,Male,Mailed check,Dormant
4280-DLSHD,0,1,0,8.0,1,1,54.75,445.85,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,0,0,Month-to-month,Male,Mailed check,Dormant
8766-PAFNE,0,1,0,71.0,1,1,79.1,5564.85,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0,0,Two year,Male,Credit card (automatic),Loyal
3197-ARFOY,1,0,0,19.0,1,1,105.0,2007.25,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,0,0,Month-to-month,Female,Mailed check,Loyal
1360-JYXKQ,1,1,0,54.0,1,1,99.1,5437.1,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,0,0,One year,Female,Electronic check,Loyal
2642-MAWLJ,0,1,1,36.0,1,0,20.25,717.95,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0,0,Two year,Female,Bank transfer (automatic),Loyal
5766-ZJYBB,0,0,0,1.0,1,0,19.4,19.4,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0,1,Month-to-month,Male,Mailed check,Dormant
9479-HYNYL,0,1,0,71.0,1,1,80.7,5705.05,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0,0,Two year,Female,Credit card (automatic),Loyal
1231-YNDEK,0,0,0,58.0,1,1,19.15,1035.5,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0,0,Two year,Male,Bank transfer (automatic),Loyal
3001-CBHLQ,1,1,0,32.0,1,1,104.9,3351.55,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,1,1,Month-to-month,Male,Electronic check,At Risk
7181-BQYBV,0,1,1,1.0,1,1,102.45,102.45,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1,1,Month-to-month,Female,Electronic check,At Risk
7748-UMTRK,1,0,1,30.0,1,1,101.3,2974.5,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,1,0,Month-to-month,Female,Electronic check,At Risk
0748-RDGGM,0,1,0,70.0,1,1,109.5,7534.65,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,0,1,One year,Male,Bank transfer (automatic),Loyal
6941-KXRRV,1,1,0,48.0,1,1,58.95,2789.7,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,One year,Female,Bank transfer (automatic),Loyal
2951-QOQTK,0,0,1,4.0,1,0,80.8,332.45,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,1,Month-to-month,Male,Credit card (automatic),Dormant
7710-JSYOA,0,1,1,69.0,1,1,93.3,6398.05,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,0,0,Two year,Female,Bank transfer (automatic),Loyal
6516-NKQBO,0,1,1,38.0,1,0,81.0,3084.9,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,0,0,Two year,Male,Credit card (automatic),Loyal
7905-TVXTA,0,0,0,5.0,1,1,64.35,352.65,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0,0,Month-to-month,Female,Electronic check,Dormant
0191-EQUUH,0,0,1,25.0,0,0,35.05,844.45,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0,0,Two year,Female,Bank transfer (automatic),Loyal
7973-DZRKH,0,0,1,66.0,1,1,90.95,5930.05,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,0,0,Two year,Female,Credit card (automatic),Loyal
3486-HOOGQ,0,1,1,70.0,1,0,79.7,5743.3,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,0,0,Two year,Female,Bank transfer (automatic),Loyal
0396-HUJBP,0,0,0,2.0,1,0,19.3,44.4,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0,0,Month-to-month,Female,Mailed check,Dormant
3470-OBUET,0,1,1,67.0,1,0,74.0,4868.4,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,0,0,Two year,Female,Credit card (automatic),Loyal
6956-SMUCM,0,0,0,3.0,1,1,99.0,287.4,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,1,1,Month-to-month,Female,Credit card (automatic),At Risk
3446-QDSZF,0,0,0,4.0,1,0,55.5,227.35,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,0,Month-to-month,Female,Credit card (automatic),Dormant
3689-MOZGR,0,0,0,29.0,0,1,31.2,926.2,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,0,Month-to-month,Female,Electronic check,Loyal
0866-QLSIR,0,0,0,34.0,1,1,64.4,2088.75,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,0,1,One year,Female,Mailed check,Loyal
9524-EGPJC,0,0,0,18.0,1,1,90.1,1612.75,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0,1,Month-to-month,Female,Electronic check,Loyal
3043-TYBNO,0,0,0,3.0,1,0,60.65,196.9,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0,0,Month-to-month,Male,Mailed check,Dormant
1535-VTJOQ,0,0,0,24.0,1,0,25.15,553.0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0,0,Two year,Female,Credit card (automatic),Loyal
2146-EGVDT,0,1,1,59.0,1,0,19.3,1192.7,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0,0,Two year,Male,Credit card (automatic),Loyal
2754-SDJRD,1,0,0,8.0,1,1,100.15,908.55,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,1,0,Month-to-month,Female,Credit card (automatic),At Risk
